epoch,train_loss,train_accuracy,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_loss,val_accuracy,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1,dataset,task
1,0.019884110472197427,0.5701087998466258,0.339700902277259,0.4740024951124519,0.537089384615852,0.6988394949459376,0.14231241993866608,0.24916549527896623,0.019372935217570483,0.5283183276168699,0.3151694497146931,0.4524335344638769,0.4884014820267668,0.6562765328098263,0.1419374174026193,0.24859053611792745,cvc_clinicdb,segmentation
2,0.01819622650712058,0.6443824690056237,0.39622699816235674,0.5315873764427694,0.614785306200117,0.7614452569509916,0.1776686901245965,0.3017294959345472,0.018502162239415858,0.5871482787093496,0.35621416845952436,0.4940157787614723,0.5517052606168096,0.711095431096888,0.16072307630223914,0.27693612642605664,cvc_clinicdb,segmentation
3,0.016907415628920792,0.6683257245334867,0.4147610781396552,0.5493870959191933,0.6405459513567275,0.7808936419330377,0.1889762049225828,0.31788054990534903,0.01750408779314863,0.6125527978912602,0.3735628578691065,0.5103315624962368,0.5798539812912281,0.7340602209544815,0.16727173444698484,0.28660290403799205,cvc_clinicdb,segmentation
4,0.015942217625967075,0.6951053049910532,0.43339281602931223,0.5654251335832063,0.6705908561799016,0.8028187795943346,0.19619477587872297,0.328031487572078,0.01549621568462713,0.7403256796239838,0.46252672502038955,0.5880907145050662,0.7219177907484362,0.8385043637125704,0.2031356592923429,0.33767706529756203,cvc_clinicdb,segmentation
5,0.015109900926032193,0.7742917425549591,0.48196259020785326,0.60102366231229,0.7604847301935562,0.863949248920716,0.20344045022215035,0.33809807570386397,0.014764595322492646,0.8141950901930894,0.5189126037547237,0.635552724837082,0.8029565982489422,0.8907109566905663,0.23486860926050523,0.38039449298359784,cvc_clinicdb,segmentation
6,0.014382785509944205,0.9009817548568507,0.4737612148417531,0.518736131376454,0.9004955455089138,0.9476428899156187,0.0470268841745924,0.08982937283728931,0.013759049215937048,0.9168274422002033,0.4589582085557802,0.47939793233853306,0.9168198474674714,0.9566051276845723,0.001096569644089021,0.0021907369924938904,cvc_clinicdb,segmentation
7,0.013723622314281503,0.910657012877045,0.4553700797619802,0.47670345135607395,0.9106563437844821,0.9532392852821702,8.381573947828401e-05,0.00016761742997772498,0.01307178052460275,0.9167401073424797,0.45837005367114886,0.4782808602118864,0.9167401073422977,0.9565617204237729,0.0,0.0,cvc_clinicdb,segmentation
8,0.013212167168443676,0.9106625047929447,0.45533125239644967,0.4766213303021864,0.9106625047928993,0.9532426606043728,0.0,0.0,0.01227243741353353,0.9167401073424797,0.45837005367114886,0.4782808602118864,0.9167401073422977,0.9565617204237729,0.0,0.0,cvc_clinicdb,segmentation
9,0.01268545993754225,0.9106325488880368,0.4553162744439957,0.47661312449533494,0.9106325488879914,0.9532262489906699,0.0,0.0,0.011976670928117706,0.9167401073424797,0.45837005367114886,0.4782808602118864,0.9167401073422977,0.9565617204237729,0.0,0.0,cvc_clinicdb,segmentation
10,0.012206974509791118,0.9106350452134458,0.4553175226067002,0.47661380832240036,0.9106350452134004,0.9532276166448007,0.0,0.0,0.011271953098173065,0.9167401073424797,0.45837005367114886,0.4782808602118864,0.9167401073422977,0.9565617204237729,0.0,0.0,cvc_clinicdb,segmentation
